Nombre,Autor,Editorial,ISBN,Precio,Fecha de lanzamiento,Formato,Páginas,Disponibilidad
OJOS DE HALCÓN DE JEFF LEMIRE Y RAMÓN PÉREZ (MARVEL INTEGRAL),"Jeff Lemire
,
 Ramón K. Pérez",Panini Comics,9788413349794,"33,25 €",17/06/2021,Tapa dura,248,En stock
LA ESPADA SALVAJE DE CONAN: LA HORA DEL DRAGÓN (Especial Color),"Gil Kane
,
 John Buscema
,
 Roy Thomas",Panini Comics,9788413349497,"28,50 €",17/06/2021,Tapa dura,288,Agotado
IMPOSIBLES VENGADORES 04: FUTURO PERDIDO (Marvel Now! Deluxe),"Carlos Pacheco
,
 Gerry Duggan
,
 Pepe Larraz
,
 Ryan Stegman",Panini Comics,9788413349503,"28,50 €",17/06/2021,Tapa dura,304,En stock
CAPITÁN AMÉRICA: SOLDADO DE INVIERNO (Marvel Must-Have),"Ed Brubaker
,
 Steve Epting",Panini Comics,9788411016872,"17,10 €",17/06/2021,Tapa dura,152,En stock
"GUERREROS SECRETOS 01: NICK FURIA, AGENTRE DE NADA (MARVEL SAGA)","Brian Michael Bendis
,
 Jonathan Hickman
,
 Stefano Caselli",Panini Comics,9788413349480,"18,05 €",10/06/2021,Tapa dura,184,Agotado
MOTORISTA FANTASMA: EL DISCIPULO DEL DIABLO (MARVEL LIMITED EDITION),Varios autores,Panini Comics,9788416986934,"38,90 €",10/06/2021,Tapa dura,328,Agotado
LOS VENGADORES 01: LA HUESTE FINAL (Marvel Premiere),"Ed McGuinness
,
 Jason Aaron",Panini Comics,9788413349466,"10,45 €",10/06/2021,Tapa blanda,160,Agotado
ANIQUILACIÓN CONQUISTA: NOVA (ANIQUILACIÓN SAGA 08),"Javier Grillo-Marxuach
,
 Keith Giffen
,
 Kyle Hotz
,
 Timothy Green",Panini Comics,9788413349534,"17,10 €",03/06/2021,Tapa dura,176,En stock
PEQUE MARVELS VVX,Skottie Young,Panini Comics,9788413349374,"11,35 €",27/05/2021,Tapa dura,96,Agotado
WHAT IF? CONAN EL BÁRBARO,"Alan Zelenetz
,
 Bob Hall
,
 Glenn Herdling
,
 John Buscema
,
 Ron Wilson
,
 Roy Thomas
,
 Gary Kwapisz
,
 Peter B.Gillis",Panini Comics,9788413349381,"17,10 €",27/05/2021,Tapa dura,144,En stock
GUARDIANES DE LA GALAXIA DE BRIAN M. BENDIS 05: VARADOS (Marvel Now! deluxe),"Brian Michael Bendis
,
 Mike Deodato
,
 Valerio Schiti",Panini Comics,9788411010443,"25,65 €",20/05/2021,Tapa dura,272,En stock
VENENO VS MATANZA,"Clayton Crain
,
 Peter Milligan",Panini Comics,9788413345406,"16,15 €",20/05/2021,Tapa dura,104,En stock
ANIQUILACIÓN CONQUISTA: STARLORD. FANTASMA (ANIQUILACIÓN SAGA 07),"Javier Grillo-Marxuach
,
 Keith Giffen
,
 Kyle Hotz
,
 Timothy Green",Panini Comics,9788413349114,"17,10 €",20/05/2021,Tapa dura,200,En stock
GUARDIANES DE LA GALAXIA DE BRIAN M. BENDIS 04: EMPERADOR QUILL (Marvel Now! deluxe),"Brian Michael Bendis
,
 Mike Deodato
,
 Valerio Schiti",Panini Comics,9788413349084,"33,25 €",20/05/2021,Tapa dura,360,En stock
DOCTOR MUERTE 02: BEDFORD FALLS,"Christopher Cantwell
,
 Salvador Larroca",Panini Comics,9788413346144,"12,35 €",20/05/2021,Tapa blanda,112,Agotado
JUGGERNAUT,"Fabian Nicieza
,
 Ron Garney",Panini Comics,9788413348810,"12,35 €",20/05/2021,Tapa blanda,120,En stock
VIUDA NEGRA 01,"Elena Casagrande
,
 Kelly Thompson",Panini Comics,9788413348827,"12,35 €",20/05/2021,Tapa blanda,120,En stock
PATRULLA-X: RENOVACIÓN 05,"Chris Bachalo
,
 Germán García
,
 Joe Kelly
,
 Steve T. Seagle",Panini Comics,9788413348513,"15,20 €",20/05/2021,Tapa dura,200,Agotado
EL ASOMBROSO SPIDERMAN: LAS TIRAS DE PRENSA 1981-1982,"John Romita
,
 Stan Lee",Panini Comics,9788413348353,"37,95 €",20/05/2021,Tapa dura,320,Agotado
LOS VENGADORES 08: NEFARIA SUPREMO  (Marvel Gold Omnibus),"David Michelinie
,
 David Wenzel
,
 George Pérez
,
 Jim Starlin
,
 John Byrne
,
 Sal Buscema",Panini Comics,9788413349060,"44,60 €",20/05/2021,Tapa dura,656,En stock
LOS 4 FANTÁSTICOS: RESUÉLVELO TODO (Marvel Must-Have),"Chris Claremont
,
 Jim Lee
,
 John Byrne
,
 Scott Lobdell",Panini Comics,9788413348520,"14,25 €",20/05/2021,Tapa dura,136,En stock
MATANZA: DISPUTA FAMILIAR,"Clayton Crain
,
 Zeb Wells",Panini Comics,9788413349091,"17,10 €",20/05/2021,Tapa dura,128,En stock
CONAN EL BÁRBARO 04: LA ETAPA MARVEL ORIGINAL (Marvel Omnibus),"John Buscema
,
 Roy Thomas",Panini Comics,9788413349077,"47,45 €",19/05/2021,Tapa dura,848,Agotado
WHAT IF: MÁS ALLÁ DE LOS LIMITES (MARVEL LIMITED EDITION),Varios autores,Panini Comics,9788416986927,"40,80 €",14/05/2021,Tapa dura,384,En stock
ANIQUILACIÓN CONQUISTA: PRÓLOGO (ANIQUILACIÓN SAGA 06),"Andy Lanning
,
 Christos Gage
,
 Dan Abnett
,
 Mike Lilly
,
 Mike Perkins",Panini Comics,9788413349107,"17,10 €",14/05/2021,Tapa dura,152,En stock
EL ASOMBROSO SPIDERMAN 52: ESCORPIO ASCENDENTE (Marvel Saga 117),"Dan Slott
,
 Giuseppe Camuncoli
,
 Matteo Buffagni",Panini Comics,9788413349053,"15,20 €",14/05/2021,Tapa dura,144,En stock
JESSICA JONES: THE PULSE 03. MIEDO (Marvel Saga 116),"Brent Anderson
,
 Brian Michael Bendis
,
 Michael Lark",Panini Comics,9788413349046,"16,15 €",14/05/2021,Tapa dura,160,En stock
VENENO 01: REX (Marvel premiere),"Donny Cates
,
 Ryan Stegman",Panini Comics,9788413349428,"10,45 €",06/05/2021,Tapa blanda,152,Agotado
HOMBRE HORMIGA: MUNDO COLMENA,"Dylan Burnett
,
 Zeb Wells",Panini Comics,9788413347820,"12,35 €",29/04/2021,Tapa blanda,112,En stock
ANIQUILACIÓN: HERALDOS DE GALACTUS (ANIQUILACIÓN SAGA 05),"Greg Titus
,
 Javier Grillo-Marxuach
,
 Jorge Lucas
,
 Simon Furman",Panini Comics,9788413348674,"17,10 €",29/04/2021,Tapa dura,144,En stock
HEROES RETURN: LOS VENGADORES 02: ULTRÓN ILIMITADO,"Carlos Pacheco
,
 George Pérez
,
 Kurt Busiek",Panini Comics,9788413348636,"23,75 €",29/04/2021,Tapa dura,256,En stock
VOTA A LOKI,"Christopher Hastings
,
 Langdon Foss",Panini Comics,9788413348858,"12,35 €",29/04/2021,Tapa blanda,120,Agotado
LOS 4 FANTÁSTICOS: ANTÍTESIS,"Mark Waid
,
 Neal Adams",Panini Comics,9788413348698,"13,30 €",29/04/2021,Tapa blanda,136,En stock
90S LIMITED SPIDERMAN. CAPITULO UNO (MARVEL LIMITED EDITION),John Byrne,Panini Comics,9788416986910,"42,75 €",29/04/2021,Tapa dura,336,En stock
MASACRE DE GERRY DUGGAN 03: LOS DESAFIOS (Marvel omnibus),"Brian Posehn
,
 Declan Shalvey
,
 Gerry Duggan
,
 Scott Koblish",Panini Comics,9788413348650,"34,15 €",22/04/2021,Tapa dura,376,En stock
ANIQUILACIÓN (ANIQUILACIÓN SAGA 04),"Greg Titus
,
 Javier Grillo-Marxuach
,
 Jorge Lucas
,
 Simon Furman",Panini Comics,9788413348667,"17,10 €",22/04/2021,Tapa dura,184,Agotado
LOS VENGADORES. LA VISIÓN Y LA BRUJA ESCARLATA,"Bill Mantlo
,
 Don Heck
,
 Rick Leonardi
,
 Steve Englehart",Panini Comics,9788413349770,"17,10 €",22/04/2021,Tapa dura,136,En stock
PATRULLA-X: RENOVACIÓN 04,"Chris Bachalo
,
 Germán García
,
 Joe Kelly
,
 Steve T. Seagle",Panini Comics,9788413348230,"15,20 €",15/04/2021,Tapa dura,160,Agotado
MARVEL HÉROES: EL ASOMBROSO SPIDERMAN. EL NACIMIENTO DE MATANZA,"David Michelinie
,
 Erik Larsen
,
 Gil Kane
,
 Stan Lee",Panini Comics,9788413348582,"42,70 €",15/04/2021,Tapa dura,624,En stock
MARVEL HÉROES 64: SECRET WARS,"Bob Layton
,
 Jim Shooter
,
 Mike Zeck
,
 Otros autores",Panini Comics,9788413349718,"39,90 €",15/04/2021,Tapa dura,552,Agotado
INVENCIBLE IRON MAN 01: REINICIO (Marvel Now! Deluxe),"Brian Michael Bendis
,
 David Marquez
,
 Mike Deodato",Panini Comics,9788413348605,"25,65 €",15/04/2021,Tapa dura,272,En stock
SPIDERMAN: ENTRE LOS MUERTOS (Marvel Must-Have),"Frank Cho
,
 Mark Millar
,
 Terry Dodson",Panini Comics,9788413347547,"20,90 €",15/04/2021,Tapa dura,304,Agotado
VENENO: PLANETA DE SIMBIONTES,"Darick Robertson
,
 David Michelinie
,
 Joe St. Pierre
,
 Kyle Hotz
,
 Steve Lightle
,
 Dave Hoover",Panini Comics,9788413348629,"17,10 €",15/04/2021,Tapa dura,144,Agotado
SPIDERMAN 04: VENENO (Marvel action),"Delilah S. Dawson
,
 Davide Tinto",Panini Comics,9788413348490,"11,35 €",15/04/2021,Tapa dura,72,Agotado
LONGSHOT: ORIGEN,"Ann Nocenti
,
 Arthur Adams",Panini Comics,9788413348612,"21,85 €",15/04/2021,Tapa dura,216,Agotado
UNIVERSO VENENO,"Cullen Bunn
,
 Ibán Coello",Panini Comics,9788413349701,"17,10 €",15/04/2021,Tapa dura,144,Agotado
EL ASOMBROSO SPIDERMAN 51: MUNDIAL (Marvel Saga 115),"Dan Slott
,
 Giuseppe Camuncoli",Panini Comics,9788411019095,"16,63 €",08/04/2021,Tapa dura,144,En stock
SERGIO ARAGONÉS MASACRA EL UNIVERSO MARVEL,"Sergio Aragonés
,
 Mark Evanier",Panini Comics,9788413348643,"11,40 €",01/04/2021,Tapa dura,56,Agotado
EL ASOMBROSO SPIDERMAN 01: REGRESO A LAS ESENCIAS (Marvel premiere),"Nick Spencer
,
 Ryan Ottley",Panini Comics,9788413349404,"10,45 €",01/04/2021,Tapa blanda,152,Agotado
ANIQUILACIÓN: SUPERSKRULL - RONAN (ANIQUILACIÓN SAGA 03),"Javier Grillo-Marxuach
,
 Jorge Lucas
,
 Simon Furman
,
 Greg Titus",Panini Comics,9788413348322,"17,10 €",25/03/2021,Tapa dura,216,Agotado
LOS VENGADORES 04: LA PESADILLA VIVIENTE (Marvel action),"Marcio Fiorito
,
 Matthew K. Manning",Panini Comics,9788411010115,"11,35 €",18/03/2021,Tapa dura,72,Agotado
LOS VENGADORES 03: COMEMIEDOS (Marvel action),"Matthew K. Manning
,
 Marcio Fiorito",Panini Comics,9788413348544,"11,35 €",18/03/2021,Tapa dura,72,Agotado
LOS 4 FANTÁSTICOS: EL LOBO A LAS PUERTAS (Marvel Must-Have),"Roberto Aguirre-Sacasa
,
 Steve McNiven",Panini Comics,9788413347196,"14,25 €",18/03/2021,Tapa dura,176,En stock
PATRULLA-X: RENOVACIÓN 03,"Chris Bachalo
,
 Germán García
,
 Joe Kelly
,
 Steve T. Seagle",Panini Comics,9788413348223,"15,20 €",18/03/2021,Tapa dura,152,Agotado
SPIDERMAN NOIR: CREPÚSCULO EN BABILONIA,Margaret Stohl,Panini Comics,9788413348339,"12,35 €",18/03/2021,Tapa blanda,120,En stock
EL HALCON Y SOLDADO DE INVIERNO,"Derek Landy
,
 Federico Vicentini",Panini Comics,9788413346120,"12,35 €",18/03/2021,Tapa blanda,112,En stock
"EL CASTIGADOR: BIENVENIDO, FRANK (Marvel Must-Have)","Garth Ennis
,
 Steve Dillon",Panini Comics,9788411015172,"17,10 €",18/03/2021,Tapa dura,296,Agotado
CAPITÁN AMÉRICA de Nick Spencer 01: CAPITÁN ANTI-AMÉRICA (Marvel Now! Deluxe),"Daniel Acuña
,
 Jesús Saiz
,
 Joe Bennett
,
 Mark Bagley
,
 Nick Spencer
,
 Paul Renaud",Panini Comics,9788413348285,"33,25 €",18/03/2021,Tapa dura,360,En stock
COLECCIÓN MARVELS: MARVELS X,"Alex Ross
,
 Jim Krueger
,
 Well-Bee",Panini Comics,9788413347264,"17,10 €",18/03/2021,Tapa dura,168,En stock
MARVEL TWO-IN-ONE. MI AMADA... ¡MI ASESINA! (MARVEL LIMITED EDITION),"Bill Mantlo
,
 Jim Shooter
,
 Ron Wilson
,
 Roy Thomas
,
 Sal Buscema",Panini Comics,9788416986897,"42,70 €",11/03/2021,Tapa dura,472,Agotado
JESSICA JONES: THE PULSE 02. GUERRA SECRETA (Marvel Saga 114),"Brent Anderson
,
 Brian Michael Bendis
,
 Michael Lark",Panini Comics,9788413348278,"15,20 €",11/03/2021,Tapa dura,136,En stock
ANIQUILACIÓN: NOVA. ESTELA PLATEADA (ANIQUILACIÓN SAGA 02),"Andy Lanning
,
 Dan Abnett
,
 Keith Giffen
,
 Kev Walker",Panini Comics,9788413348315,"17,10 €",11/03/2021,Tapa dura,216,Agotado
EL ASOMBROSO SPIDERMAN 50: RENUEVA TUS VOTOS (Marvel Saga 113),"Adam Kubert
,
 Dan Slott",Panini Comics,9788413348261,"15,20 €",11/03/2021,Tapa dura,144,En stock
"PATRULLA-X: DIOS AMA, EL HOMBRE MATA (Versión extendida)","Brent Anderson
,
 Chris Claremont",Panini Comics,9788413347806,"16,15 €",25/02/2021,Tapa dura,112,Agotado
FUERZA DE ASALTO 02: COMBÁTEME,"Germán Peralta
,
 Jacopo Camagni
,
 Tini Howard",Panini Comics,9788413348216,"13,30 €",18/02/2021,Tapa blanda,128,En stock
TRIBUTO A LEN WEIN Y DAVE COCKRUM. LA IMPOSIBLE PATRULLA-X,Varios autores,Panini Comics,9788413347790,"16,15 €",18/02/2021,Tapa dura,112,Agotado
LOKI: VIAJE AL MISTERIO (MARVEL OMNIBUS),"Doug Braithwaite
,
 Kieron Gillen
,
 Matt Fraction
,
 Pasqual Ferry
,
 Richard Elson
,
 Whilce Portacio",Panini Comics,9788413347783,"42,75 €",18/02/2021,Tapa dura,768,Agotado
PATRULLA-X: RENOVACIÓN 02,"Carlos Pacheco
,
 Chris Bachalo
,
 Jeff Johnson
,
 Joe Kelly
,
 Germán García
,
 Steve T. Seagle",Panini Comics,9788413347691,"15,20 €",18/02/2021,Tapa dura,168,Agotado
MARVEL ZOMBIES: RESURECCIÓN,"Leonard Kirk
,
 Phillip Kennedy Johnson",Panini Comics,9788413347684,"15,20 €",18/02/2021,Tapa blanda,144,En stock
ACADEMIA X 01: ELEGIR BANDO,"Christina Weir
,
 Michael Ryan
,
 Nunzio Defilippis
,
 Randy Green
,
 Staz Johnson",Panini Comics,9788413347752,"25,65 €",18/02/2021,Tapa dura,272,En stock
SPIDERMAN VS MORBIUS,"Gil Kane
,
 Paolo Rivera
,
 Paul Jenkins
,
 Stan Lee
,
 Todd McFarlane",Panini Comics,9788413345147,"19,00 €",18/02/2021,Tapa dura,160,En stock
FACTOR-X 01 (MARVEL GOLD OMNIBUS),"Bob Layton
,
 Butch Guice
,
 David Mazzucchelli
,
 John Buscema
,
 John Byrne
,
 Keith Pollard
,
 Louise Simonson
,
 Marc Silvestri
,
 Roger Stern
,
 Terry Shoemaker
,
 Walter Simonson",Panini Comics,9788413347714,"42,70 €",18/02/2021,Tapa dura,576,Agotado
IRON MAN: EXTREMIS (Marvel Must-Have),"Adi Granov
,
 Warren Ellis",Panini Comics,9788413347189,"14,25 €",18/02/2021,Tapa dura,168,Agotado
LOS VENGADORES 01: LOS SIETE MAGNÍFICOS (Marvel Now! Deluxe),"Adam Kubert
,
 Alan Davis
,
 Mahmud Asrar
,
 Mark Waid",Panini Comics,9788413347912,"33,25 €",18/02/2021,Tapa dura,336,En stock
COLECCIÓN MARVELS: CÓDIGO DE HONOR,"Chuck Dixon
,
 Dan Abnett
,
 Igor Kordey
,
 Paul Lee
,
 Terese Nielsen
,
 Tristan Shane
,
 Brad Parker
,
 Vincent Evans",Panini Comics,9788413347745,"25,65 €",18/02/2021,Tapa dura,272,En stock
JESSICA JONES: THE PULSE 01. DESDE EL CIELO (Marvel Saga 112),"Brian Michael Bendis
,
 Mark Bagley",Panini Comics,9788413346656,"15,20 €",11/02/2021,Tapa dura,136,Agotado
CATWOMAN: BAJO LA LUNA,Lauren Myracle,Hidra Editorial,9788418002786,"14,21 €",08/02/2021,Tapa blanda,200,Agotado
SUPER HIJOS: LA MISIÓN DEDALERA,Ridley Pearson,Hidra Editorial,9788418359569,"9,45 €",08/02/2021,Tapa blanda,160,Agotado
ANIQUILACIÓN: PRÓLOGO (ANIQUILACIÓN SAGA 01),"Ariel Olivetti
,
 Keith Giffen
,
 Mitch Breitweiser
,
 Scott Kolins",Panini Comics,9788413347929,"17,10 €",04/02/2021,Tapa dura,152,Agotado
GUÍA OFICIAL MARVEL DE CONAN EL BÁRBARO,Varios autores,Panini Comics,977000561200300001,"3,99 €",04/02/2021,,40,Agotado
LA PATRULLA-X: LA SAGA DE FÉNIX OSCURA (Marvel Must-Have),"Chris Claremont
,
 John Byrne",Panini Comics,9788413347035,"14,25 €",28/01/2021,Tapa dura,200,Agotado
ULTIMATE SPIDERMAN 06: GATAS Y REYES (Ultimate Integral),"Brian Michael Bendis
,
 Mark Bagley",Panini Comics,9788413347608,"33,25 €",21/01/2021,Tapa dura,344,En stock
PATRULLA-X: RENOVACIÓN 01,"Carlos Pacheco
,
 Chris Bachalo
,
 Ed Benes
,
 Joe Kelly
,
 Terry Dodson",Panini Comics,9788413347615,"15,20 €",21/01/2021,Tapa dura,168,Agotado
LA VENGANZA DEL MOTORISTA FANTASMA CÓSMICO,"Dennis ""Hopeless"" Hallum
,
 Scott Hepburn",Panini Comics,9788413346724,"16,15 €",21/01/2021,Tapa dura,120,En stock
HULK: HOLOCAUSTO EN LA TIERRA DE DIOS (MARVEL OMNIBUS),"Dan Jurgens
,
 Jerry Ordway
,
 John Byrne
,
 Mark Texeira
,
 Ron Frenz
,
 Ron Garney
,
 Sal Buscema
,
 Mike Miller",Panini Comics,9788413347707,"33,25 €",21/01/2021,Tapa dura,336,En stock
YONDU: MIS DOS YONDUS,"John McCrea
,
 Lonnie Nadler
,
 Zac Thompson",Panini Comics,9788413347363,"12,35 €",21/01/2021,,112,En stock
MAESTROS MARVEL DEL SUSPENSE: LEE Y DITKO 1ª PARTE (MARVEL LIMITED EDITION),"Stan Lee
,
 Steve Ditko",Panini Comics,9788416986873,"41,75 €",14/01/2021,Tapa dura,416,En stock
PLANETA HULK (Marvel Must-Have),"Aaron Lopresti
,
 Carlo Pagulayan
,
 Gary Frank
,
 Greg Pak",Panini Comics,9788411014328,"22,80 €",14/01/2021,Tapa dura,376,En stock
SEÑORES DE IMPERIO,"Chip Zdarsky
,
 Manuel García
,
 Anthony Oliveira",Panini Comics,9788413346533,"11,40 €",07/01/2021,Tapa blanda,104,En stock
CABLE 01: GRAN CALIBRE,"Gerry Duggan
,
 Phil Noto",Panini Comics,9788413347165,"12,35 €",17/12/2020,,112,En stock
RUNAWAYS 05: CARNE DE CAÑÓN,"Andrés Genolet
,
 Rainbow Rowell",Panini Comics,9788413346021,"19,00 €",17/12/2020,Tapa dura,160,En stock
IRON MAN 2020. REVOLUCIÓN ROBOT 02,"Dana Schwartz
,
 David Messina
,
 Jacen Burrows
,
 Larry Hama
,
 Roland Boschi
,
 Vita Ayala",Panini Comics,9788413346137,"13,30 €",17/12/2020,Tapa blanda,136,En stock
LOS VENGADORES DE JONATHAN HICKMAN 09: EL TIEMPO SE ACABA. 2ª PARTE (Marvel Now! Deluxe),"Jonathan Hickman
,
 Kev Walker
,
 Mike Deodato
,
 Mike Mayhew
,
 Stefano Caselli",Panini Comics,9788413347103,"38,00 €",17/12/2020,Tapa dura,424,En stock
DOCTOR EXTRAÑO 01: EL CAMINO DE LO OCULTO (Marvel Premiere),"Chris Bachalo
,
 Jason Aaron",Panini Comics,9788413347066,"9,50 €",17/12/2020,Tapa dura,120,Agotado
OJO DE HALCÓN: CAÍDA LIBRE,"Matthew Rosenberg
,
 Otto Schmidt",Panini Comics,9788413347158,"13,30 €",17/12/2020,,136,En stock
RAVENCROFT: INSTITUTO PSIQUIÁTRICO PARA CRIMINALES. REAPERTURA,"Ángel Unzueta
,
 Frank Tieri
,
 Guillermo Sanna
,
 Guiu Vilanova
,
 Stefano Landini",Panini Comics,9788413345338,"18,00 €",17/12/2020,,208,En stock
JOHN JAMESON. HOMBRE LOBO (MARVEL LIMITED EDITION),Panini Comics,Panini Comics,9788416986859,"41,75 €",10/12/2020,Tapa dura,416,En stock
EL ASOMBROSO SPIDERMAN 48: UNIVERSO SPIDERMAN (Marvel Saga 109),"Christos Gage
,
 Dan Slott
,
 David Williams
,
 Giuseppe Camuncoli
,
 Humberto Ramos
,
 Kris Anka
,
 Olivier Coipel
,
 Tom Grummett
,
 Ty Templeton",Panini Comics,9788413347080,"21,85 €",10/12/2020,Tapa dura,232,Agotado
CLANDESTINE INTEGRAL (MARVEL LIMITED EDITION),Panini Comics,Panini Comics,9788416986866,"45,55 €",10/12/2020,Tapa dura,540,En stock
LA MUERTE DE LOBEZNO (MARVEL MUST-HAVE),"Charles Soule
,
 Steve McNiven",Panini Comics,9788411017107,"14,25 €",03/12/2020,Tapa dura,112,En stock
LOS 4 FANTÁSTICOS 01: PARA SIEMPRE (Marvel premiere),"Dan Slott
,
 Sara Pichelli",Panini Comics,9788413347059,"9,50 €",03/12/2020,Tapa blanda,120,En stock
EL GUANTELETE DEL INFINITO (MARVEL MUST-HAVE),"George Pérez
,
 Jim Starlin
,
 Ron Lim",Panini Comics,9788411014311,"17,10 €",03/12/2020,Tapa dura,272,En stock
DAREDEVIL 01: CONOCE EL MIEDO (Marvel Premiere),"Chip Zdarsky
,
 Jorge Fornés
,
 Lalit Kumar Sharma",Panini Comics,9788413349398,"9,50 €",22/11/2020,Tapa blanda,120,Agotado
CAPITANA MARVEL 02: EMPEQUEÑECIDA (Marvel action),"Sam Maggs
,
 Sweeney Boo",Panini Comics,9788413346717,"11,35 €",19/11/2020,Tapa dura,72,En stock
"PETER PORKER, EL ESPECTACULAR SPIDERHAM: APUERCOLIPSIS NOW","Will Robson
,
 Zeb Wells",Panini Comics,9788413345376,"16,15 €",19/11/2020,Tapa dura,112,En stock
IRON MAN 2020. REVOLUCIÓN ROBOT 01,"Andy Macdonald
,
 Christos Gage
,
 Juanan Ramírez
,
 Matthew Rosenberg
,
 Mike Hawthorne
,
 Tom DeFalco",Panini Comics,9788413345611,"15,68 €",19/11/2020,,168,En stock
ESTRELLA: EL NACIMIENTO DE UN DRAGÓN,"Filipe Andrade
,
 Javier Pina
,
 Kelly Thompson",Panini Comics,9788413346014,"12,35 €",19/11/2020,,112,En stock
SPIDERMAN Y VENENO: PROBLEMA DOBLE,"Gurihiru
,
 Mariko Tamaki",Panini Comics,9788413347271,"11,35 €",19/11/2020,Tapa dura,96,Agotado
SPIDERMAN NOIR: LA COLECCIÓN COMPLETA (MARVEL OMNIBUS),"Carmine Di Giandomenico
,
 David Hine
,
 Fabrice Sapolsky",Panini Comics,9788413345673,"23,75 €",19/11/2020,Tapa dura,256,Agotado
SOLDADO DE INVIERNO DE ED BRUBAKER (MARVEL OMNIBUS),"Butch Guice
,
 Ed Brubaker
,
 Michael Lark",Panini Comics,9788491679998,"33,25 €",19/11/2020,Tapa dura,336,En stock
LA GRAN NOVELA DE LOS 4 FANTÁSTICOS 01,Tom Scioli,Panini Comics,9788413345178,"17,10 €",19/11/2020,,120,En stock
ANIQUILACIÓN: PLAGA,"Alberto Alburquerque
,
 Christos Gage
,
 Dan Abnett
,
 Diego Olortegui
,
 Ibraim Roberson
,
 Juanan Ramírez
,
 Manuel García
,
 Matthew Rosenberg
,
 Michael Moreci
,
 Paul Davidson",Panini Comics,9788413346311,"20,90 €",19/11/2020,Tapa dura,200,Agotado
LA COSA: EL CASO DE LA CORONA SERPIENTE,"Gene Day
,
 George Pérez
,
 Jerry Bingham
,
 Mark Gruenwald
,
 Ralph Macchio
,
 Ron Wilson
,
 Steven Grant",Panini Comics,9788413346038,"19,95 €",19/11/2020,Tapa dura,176,En stock
LA COSA: ÍDOLO DE MILLONES,"Andrea DiVito
,
 Dan Slott
,
 Kieron Dwyer",Panini Comics,9788413346496,"20,90 €",19/11/2020,Tapa dura,200,En stock
IRON MAN SUPERIOR (Edición integral) (Marvel now! deluxe),"Tom Taylor
,
 Yildiray Cinar",Panini Comics,9788413346472,"23,75 €",19/11/2020,Tapa dura,248,En stock
MARVEL HÉROES 101: LOS VENGADORES. LAZOS DE SANGRE,"Bob Harras
,
 Mark Gruenwald
,
 Steve Epting
,
 Mike Gustovich",Panini Comics,9788413346465,"42,70 €",19/11/2020,Tapa dura,648,En stock
EL HALCÓN Y EL SOLDADO DE INVIERNO (Marvel-verse),"Carlos Pacheco
,
 Ed Brubaker
,
 Gene Colan
,
 Stan Lee
,
 Steve Epting",Panini Comics,9788413346694,"8,50 €",19/11/2020,,112,Agotado
SPIDERMAN: SIMBIONTE 02. REALIDAD ALIENÍGENA,"Greg Land
,
 Peter David",Panini Comics,9788413346113,"12,35 €",19/11/2020,Tapa blanda,120,En stock
EL INVENCIBLE IRON MAN 01: MIRANDO ADELANTE (HEROES RETURN),"Andy Kubert
,
 George Pérez
,
 Kurt Busiek
,
 Mark Waid
,
 Roger Stern
,
 Sean Chen",Panini Comics,9788413346526,"42,75 €",19/11/2020,Tapa dura,512,Agotado
VENGADORES / DEFENSORES: TAROT,"Alan Davis
,
 Paul Renaud",Panini Comics,9788413346519,"13,30 €",19/11/2020,,136,Agotado
LOS VENGADORES DE JONATHAN HICKMAN 08: EL TIEMPO SE ACABA. 1ª PARTE (Marvel Now! Deluxe),"Frank Barbiere
,
 Jim Cheung
,
 Jonathan Hickman
,
 Kev Walker
,
 Marco Checchetto
,
 Stefano Caselli",Panini Comics,9788413346489,"33,25 €",19/11/2020,Tapa dura,344,Agotado
MARVEL HÉROES 102: LOS VENGADORES. LA LÍNEA A CRUZAR,"Fabian Nicieza
,
 Larry Hama
,
 Mark Gruenwald
,
 Paul Ryan
,
 Rik Levins
,
 Ron Lim",Panini Comics,9788413347738,"42,70 €",18/11/2020,Tapa dura,592,En stock
INVESTIGACIONES FACTOR-X 03: LOS RÁPIDOS Y LOS MUERTOS (Marvel collection),"Larry Stroman
,
 Pablo Raimondi
,
 Peter David
,
 Valentine De Landro",Panini Comics,9788413345055,"30,88 €",12/11/2020,Tapa dura,376,En stock
EL ASOMBROSO SPIDERMAN 47: UNIVERSO SPIDERMAN. PRÓLOGO (Marvel Saga 107),"Adam Kubert
,
 Christos Gage
,
 Dan Slott
,
 Giuseppe Camuncoli
,
 Humberto Ramos
,
 Miguel Ángel Sepúlveda",Panini Comics,9788413346434,"19,00 €",12/11/2020,Tapa dura,216,En stock
MILES MORALES: SPIDER-MAN (MARVEL MUST-HAVE),"Brian Michael Bendis
,
 Sara Pichelli",Panini Comics,9788413346052,"14,25 €",05/11/2020,Tapa dura,136,En stock
LOS VENGADORES: LA GUERRA KREE-SKRULL (MARVEL PREMIERE),"John Buscema
,
 Neal Adams
,
 Roy Thomas
,
 Sal Buscema",Panini Comics,9788413346847,"16,10 €",05/11/2020,Tapa dura,216,Agotado
MS. MARVEL: FUERA DE LO NORMAL (MARVEL MUST-HAVE),"Adrian Alphona
,
 G. Willow Wilson",Panini Comics,9788413346069,"12,34 €",05/11/2020,Tapa dura,128,Agotado
